"category","splice","hmseekrunique_lensum","nonsig_lensum","funcdomain","pthreshold","fisherp","fisherp_bias","sigperct","perct_diff"
"repressor","unspliced",2031,15067,"NEAT1chk3","p0.05",0.000531645902128269,"activator",11.8785822903264,1.25758530055473
"activator","spliced",47,751,"NEAT1chk3","p0.05",0.000452201101420546,"repressor",5.88972431077694,-4.24272602034889
"repressor","spliced",153,1357,"NEAT1chk3","p0.05",0.000452201101420546,"repressor",10.1324503311258,-4.24272602034889
"activator","unspliced",5932,10297,"NEAT1chk4","p0.05",4.90457258236277e-05,"repressor",36.5518516236367,-2.16027845005613
"repressor","unspliced",6619,10479,"NEAT1chk4","p0.05",4.90457258236277e-05,"repressor",38.7121300736928,-2.16027845005613
"activator","spliced",133,666,"NEAT1chk4","p0.05",3.9212115892079e-12,"repressor",16.6458072590738,-12.8906165819858
"repressor","spliced",446,1064,"NEAT1chk4","p0.05",3.9212115892079e-12,"repressor",29.5364238410596,-12.8906165819858
"activator","unspliced",309,15920,"NEAT1chk5","p0.05",0.746888746496913,"",1.90399901411054,0.0498725591769289
"repressor","unspliced",317,16780,"NEAT1chk5","p0.05",0.746888746496913,"",1.85412645493361,0.0498725591769289
"activator","spliced",8,791,"NEAT1chk5","p0.05",0.836478747478806,"",1.00125156445557,-0.124576250113967
"repressor","spliced",17,1493,"NEAT1chk5","p0.05",0.836478747478806,"",1.12582781456954,-0.124576250113967
"activator","unspliced",115,16114,"NEAT1chk6","p0.05",0.0197745770933774,"activator",0.708608047322694,0.199746843602743
"repressor","unspliced",87,17010,"NEAT1chk6","p0.05",0.0197745770933774,"activator",0.508861203719951,0.199746843602743
"activator","spliced",0,799,"NEAT1chk6","p0.05",1,"",0,0
"repressor","spliced",0,1510,"NEAT1chk6","p0.05",1,"",0,0
"activator","unspliced",6074,10155,"NEAT1chk7","p0.05",0.0494605064692979,"repressor",37.4268285168525,-1.0455074288721
"repressor","unspliced",6578,10520,"NEAT1chk7","p0.05",0.0494605064692979,"repressor",38.4723359457246,-1.0455074288721
"activator","spliced",143,656,"NEAT1chk7","p0.05",0.000277581516304069,"repressor",17.8973717146433,-6.60593954363484
"repressor","spliced",370,1140,"NEAT1chk7","p0.05",0.000277581516304069,"repressor",24.5033112582781,-6.60593954363484
"activator","unspliced",910,15319,"NEAT1chk8","p0.05",0.00363316537694629,"repressor",5.60724628751001,-0.756443248665924
"repressor","unspliced",1088,16009,"NEAT1chk8","p0.05",0.00363316537694629,"repressor",6.36368953617594,-0.756443248665924
"activator","spliced",16,783,"NEAT1chk8","p0.05",7.23870300539845e-05,"repressor",2.00250312891114,-3.36173528168489
"repressor","spliced",81,1429,"NEAT1chk8","p0.05",7.23870300539845e-05,"repressor",5.36423841059603,-3.36173528168489
"activator","unspliced",6626,9603,"NEAT1chk9","p0.05",0.00278994918099288,"repressor",40.8281471440015,-1.61789602146615
"repressor","unspliced",7257,9840,"NEAT1chk9","p0.05",0.00278994918099288,"repressor",42.4460431654676,-1.61789602146615
"activator","spliced",178,620,"NEAT1chk9","p0.05",0.0428137287371601,"repressor",22.3057644110276,-3.85317598632342
"repressor","spliced",395,1115,"NEAT1chk9","p0.05",0.0428137287371601,"repressor",26.158940397351,-3.85317598632342
"activator","unspliced",65,16164,"NKILA-SRSFNRE","p0.05",0.00801175697688936,"activator",0.400517591965001,0.166572101264334
"repressor","unspliced",40,17058,"NKILA-SRSFNRE","p0.05",0.00801175697688936,"activator",0.233945490700667,0.166572101264334
"activator","spliced",14,784,"NKILA-SRSFNRE","p0.05",0.00418081050242326,"activator",1.75438596491228,1.29080980597188
"repressor","spliced",7,1503,"NKILA-SRSFNRE","p0.05",0.00418081050242326,"activator",0.463576158940397,1.29080980597188
"activator","unspliced",47,16182,"NXF1-enChr","p0.05",0.676911762001294,"",0.289605028036231,0.0264163509979813
"repressor","unspliced",45,17053,"NXF1-enChr","p0.05",0.676911762001294,"",0.26318867703825,0.0264163509979813
"activator","spliced",5,793,"NXF1-enChr","p0.05",0.528154932267387,"",0.6265664160401,0.229215422662617
"repressor","spliced",6,1504,"NXF1-enChr","p0.05",0.528154932267387,"",0.397350993377483,0.229215422662617
"activator","unspliced",71,16158,"PRRX2-eRNA","p0.05",0.933469986221498,"",0.437488446607924,0.0105129538314136
"repressor","unspliced",73,17024,"PRRX2-eRNA","p0.05",0.933469986221498,"",0.42697549277651,0.0105129538314136
"activator","spliced",3,796,"PRRX2-eRNA","p0.05",0.560532677006962,"",0.375469336670839,-0.220557153395387
"repressor","spliced",9,1501,"PRRX2-eRNA","p0.05",0.560532677006962,"",0.596026490066225,-0.220557153395387
"activator","unspliced",128,16101,"PVT1-22","p0.05",2.15764954405678e-13,"activator",0.788711565715694,0.560614712282544
"repressor","unspliced",39,17059,"PVT1-22","p0.05",2.15764954405678e-13,"activator",0.22809685343315,0.560614712282544
"activator","spliced",2,796,"PVT1-22","p0.05",0.119447706062252,"",0.25062656641604,0.25062656641604
"repressor","spliced",0,1510,"PVT1-22","p0.05",0.119447706062252,"",0,0.25062656641604
"activator","unspliced",2106,14124,"SEMA3C-eRNA","p0.05",0.0290915910214941,"activator",12.9759704251386,0.798395411978429
"repressor","unspliced",2082,15015,"SEMA3C-eRNA","p0.05",0.0290915910214941,"activator",12.1775750131602,0.798395411978429
"activator","spliced",41,758,"SEMA3C-eRNA","p0.05",0.0100587964067393,"repressor",5.13141426783479,-2.88183076527779
"repressor","spliced",121,1389,"SEMA3C-eRNA","p0.05",0.0100587964067393,"repressor",8.01324503311258,-2.88183076527779
"activator","unspliced",2865,13365,"XIST-PfIMI","p0.05",0.908409453632717,"",17.6524953789279,0.0529165054413312
"repressor","unspliced",3009,14088,"XIST-PfIMI","p0.05",0.908409453632717,"",17.5995788734866,0.0529165054413312
"activator","spliced",52,747,"XIST-PfIMI","p0.05",0.000253172467500044,"repressor",6.5081351689612,-4.68391781117125
"repressor","spliced",169,1341,"XIST-PfIMI","p0.05",0.000253172467500044,"repressor",11.1920529801325,-4.68391781117125
"activator","unspliced",787,15443,"XISTint1","p0.05",0.314161787205999,"",4.849044978435,0.234470174364346
